date,symbol,close
2024-04-17,510300,20.14786972705206
2024-04-18,510300,20.314414617941
2024-04-19,510300,20.481025320871506
2024-04-22,510300,20.647701855506597
2024-04-23,510300,20.001380013330365
2024-04-24,510300,20.16802565753899
2024-04-25,510300,20.3347371599501
2024-04-26,510300,20.50151454024115
2024-04-29,510300,20.668357818094822
2024-04-30,510300,20.021389395495973
2024-05-01,510300,20.188201752020394
2024-05-02,510300,20.355080032631854
2024-05-03,510300,20.52202425702749
2024-05-06,510300,20.68903444490968
2024-05-07,510300,20.041418795049093
2024-05-08,510300,20.208398030668334
2024-05-09,510300,20.375443256325067
2024-05-10,510300,20.542554491736144
2024-05-13,510300,20.709731756623654
2024-05-14,510300,20.061468232015134
2024-05-15,510300,20.228614513675044
2024-05-16,510300,20.39582685138889
2024-05-17,510300,20.56310526489324
2024-05-20,510300,20.73044977392992
2024-05-21,510300,20.081537726439517
2024-05-22,510300,20.24885122125297
2024-05-23,510300,20.416230838202843
2024-05-24,510300,20.583676597045446
2024-05-27,510300,20.751188517542353
2024-05-28,510300,20.101627298387722
2024-05-29,510300,20.269108173634777
2024-05-30,510300,20.43665523716684
2024-05-31,510300,20.604268508759986
2024-06-03,510300,20.77194800819556
2024-06-04,510300,20.12173696794532
2024-06-05,510300,20.28938539107337
2024-06-06,510300,20.457100068701195
2024-06-07,510300,20.624881020624656
2024-06-10,510300,20.792728266644882
2024-06-11,510300,20.14186675521795
2024-06-12,510300,20.309682893841913
2024-06-13,510300,20.477565353246654
2024-06-14,510300,20.64551415324784
2024-06-17,510300,20.813529313666415
2024-06-18,510300,20.162016680331377
2024-06-19,510300,20.330000702233846
2024-06-20,510300,20.498051111264406
2024-06-21,510300,20.666167927258552
2024-06-24,510300,20.83435117005705
2024-06-25,510300,20.182186763431503
2024-06-26,510300,20.350338836562923
2024-06-27,510300,20.518557363236123
2024-06-28,510300,20.686842363306443
2024-07-01,510300,20.855193856634493
2024-07-02,510300,20.202377024684377
2024-07-03,510300,20.370697317163213
2024-07-04,510300,20.53908412966396
2024-07-05,510300,20.70753748206181
2024-07-08,510300,20.876057394237257
2024-07-09,510300,20.222587484276225
2024-07-10,510300,20.39107616438912
2024-07-11,510300,20.559631431070564
2024-07-12,510300,20.72825330421563
2024-07-15,510300,20.8969418037247
2024-07-16,510300,20.24281816241346
2024-07-17,510300,20.411475398615423
2024-07-18,510300,20.58019928799914
2024-07-19,510300,20.748989850479592
2024-07-22,510300,20.91784710597707
2024-07-23,510300,20.26306907932273
2024-07-24,510300,20.43189504023728
2024-07-25,510300,20.600787721013432
2024-07-26,510300,20.769747141586098
2024-07-29,510300,20.93877332189548
2024-07-30,510300,20.283340255250888
2024-07-31,510300,20.452335109670248
2024-08-01,510300,20.621396750697762
2024-08-02,510300,20.790525198288286
2024-08-05,510300,20.959720472401973
2024-08-06,510300,20.30363171046507
2024-08-07,510300,20.472795627350308
2024-08-08,510300,20.642026397657038
2024-08-09,510300,20.81132404136006
2024-08-12,510300,20.98068857843951
2024-08-13,510300,20.323943465252672
2024-08-14,510300,20.493276613733897
2024-08-15,510300,20.66267668251678
2024-08-16,510300,20.83214369159611
2024-08-19,510300,21.001677660972003
2024-08-20,510300,20.344275539921384
2024-08-21,510300,20.5137780892979
2024-08-22,510300,20.683347625923147
2024-08-23,510300,20.85298416981192
2024-08-26,510300,21.022687740984342
2024-08-27,510300,20.36462795479923
2024-08-28,510300,20.5343000745397
2024-08-29,510300,20.70403924854295
2024-08-30,510300,20.873845496843803
2024-09-02,510300,21.043718839482402
2024-09-03,510300,20.38500073023454
2024-09-04,510300,20.554842589977177
2024-09-05,510300,20.72475157106368
2024-09-06,510300,20.89472769354892
2024-09-09,510300,21.064770977493083
2024-09-10,510300,20.405393886596027
2024-09-11,510300,20.57540565614874
2024-09-12,510300,20.74548461419352
2024-09-13,510300,20.915630780805287
2024-09-16,510300,21.085844176064317
2024-09-17,510300,20.425807444272774
2024-09-18,510300,20.595989293613346
2024-09-19,510300,20.766238398661358
2024-09-20,510300,20.93655477951182
2024-09-23,510300,21.106938456265084
2024-09-24,510300,20.446241423674245
2024-09-25,510300,20.616593522950517
2024-09-26,510300,20.78701294521684
2024-09-27,510300,20.957499710588333
2024-09-30,510300,21.12805383918545
2024-10-01,510300,20.46669584523035
2024-10-02,510300,20.63721836476037
2024-10-03,510300,20.807808274630364
2024-10-04,510300,20.97846559497557
2024-10-07,510300,21.149190345936585
2024-10-08,510300,20.487170729391416
2024-10-09,510300,20.657863839663616
2024-10-10,510300,20.828624407693095
2024-10-11,510300,20.99945245363523
2024-10-14,510300,21.17034799765077
2024-10-15,510300,20.50766609662824
2024-10-16,510300,20.678529968301607
2024-10-17,510300,20.849461365217003
2024-10-18,510300,21.020460307549968
2024-10-21,510300,21.19152681548141
2024-10-22,510300,20.528181967432083
2024-10-23,510300,20.699216771336346
2024-10-24,510300,20.87031916803489
2024-10-25,510300,21.04148917772344
2024-10-28,510300,21.212726820603105
2024-10-29,510300,20.548718362314712
2024-10-30,510300,20.719924269450487
2024-10-31,510300,20.89119783700038
2024-11-01,510300,21.062539085180322
2024-11-04,510300,21.233948034211622
2024-11-05,510300,20.569275301808432
2024-11-06,510300,20.7406524833474
2024-11-07,510300,20.912097392987974
2024-11-08,510300,21.083610050966303
2024-11-11,510300,21.255190477523925
2024-11-12,510300,20.589852806466062
2024-11-13,510300,20.761401433751157
2024-11-14,510300,20.93301785689305
2024-11-15,510300,21.10470209614814
2024-11-18,510300,21.276454171778223
2024-11-19,510300,20.610450896860996
2024-11-20,510300,20.78217114140655
2024-11-21,510300,20.953959249631886
2024-11-22,510300,21.125815241813665
2024-11-25,510300,21.29773913823395
2024-11-26,510300,20.631069593587217
2024-11-27,510300,20.802961627079153
2024-11-28,510300,20.9749215921417
2024-11-29,510300,21.14694950907181
2024-12-02,510300,21.319045398171827
2024-12-03,510300,20.651708917259292
2024-12-04,510300,20.823772911555285
2024-12-05,510300,20.995904905380637
2024-12-06,510300,21.168104919052606
2024-12-09,510300,21.34037297289385
2024-12-10,510300,20.672368888512413
2024-12-11,510300,20.844605015642067
2024-12-12,510300,21.016909210327817
2024-12-13,510300,21.18928149290724
2024-12-16,510300,21.361721883723327
2024-12-17,510300,20.693049528002433
2024-12-18,510300,20.865457960167447
2024-12-19,510300,21.037934527983346
2024-12-20,510300,21.210479251808053
2024-12-23,510300,21.38309215200491
2024-12-24,510300,20.713750856405852
2024-12-25,510300,20.8863317659802
2024-12-26,510300,21.05898087936834
2024-12-27,510300,21.23169821694857
2024-12-30,510300,21.404483799104593
2024-12-31,510300,20.734472894419866
2025-01-01,510300,20.90722645394996
2025-01-02,510300,21.08004828552495
2025-01-03,510300,21.25293840954351
2025-01-06,510300,21.425896846409746
2025-01-07,510300,20.75521566276236
2025-01-08,510300,20.92814204496723
2025-01-09,510300,21.101136767516355
2025-01-10,510300,21.27419985082882
2025-01-13,510300,21.447331315329134
2025-01-14,510300,20.775979182171973
2025-01-15,510300,20.949078559943434
2025-01-16,510300,21.122246346426838
2025-01-17,510300,21.29548256206169
2025-01-20,510300,21.468787227292943
2025-01-21,510300,20.796763473408056
2025-01-22,510300,20.97003601981089
2025-01-23,510300,21.14337704336175
2025-01-24,510300,21.316786564520584
2025-01-27,510300,21.490264603752802
2025-01-28,510300,20.81756855725076
2025-01-29,510300,20.99101444552288
2025-01-30,510300,21.164528879447566
2025-01-31,510300,21.338111879505245
2025-02-03,510300,21.51176346618179
2025-02-04,510300,20.83839445450101
2025-02-05,510300,21.01201385805363
2025-02-06,510300,21.185701875831896
2025-02-07,510300,21.35945852833672
2025-02-10,510300,21.533283836074467
2025-02-11,510300,20.859241185980526
2025-02-12,510300,21.033034278398354
2025-02-13,510300,21.2068960536835
2025-02-14,510300,21.38082653235739
2025-02-17,510300,21.55482573494691
2025-02-18,510300,20.880108772531887
2025-02-19,510300,21.054075727573274
2025-02-20,510300,21.228111434192325
2025-02-21,510300,21.402215912930995
2025-02-24,510300,21.57638918433671
2025-02-25,510300,20.9009972350185
2025-02-26,510300,21.07513822661563
2025-02-27,510300,21.249348038569504
2025-02-28,510300,21.423626691442635
2025-03-03,510300,21.59797420580299
2025-03-04,510300,20.92190659432465
2025-03-05,510300,21.096221796583706
2025-03-06,510300,21.2706058880474
2025-03-07,510300,21.44505888929881
2025-03-10,510300,21.619580820926483
2025-03-11,510300,20.94283687135553
2025-03-12,510300,21.11732645855687
2025-03-13,510300,21.29188500387962
2025-03-14,510300,21.46651252792744
2025-03-17,510300,21.641209051309477
2025-03-18,510300,20.963788087037223
2025-03-19,510300,21.138452233635565
2025-03-20,510300,21.31318540734102
2025-03-21,510300,21.48798762877787
2025-03-24,510300,21.662858918575875
2024-01-02,510500,19.681967999999998
2024-01-03,510500,19.8439681984
2024-01-04,510500,20.00600060002
2024-01-05,510500,20.168065209680638
2024-01-08,510500,20.33016203220321
2024-01-09,510500,19.691810952393627
2024-01-10,510500,19.853892167094468
2024-01-11,510500,20.01600560112014
2024-01-12,510500,20.178151259293696
2024-01-15,510500,20.34032914643883
2024-01-16,510500,19.70165882724785
2024-01-17,510500,19.863821098765783
2024-01-18,510500,20.02601560572143
2024-01-19,510500,20.188242352940257
2024-01-22,510500,20.35050134524837
2024-01-23,510500,19.71151162702438
2024-01-24,510500,19.873754995895922
2024-01-25,510500,20.03603061632612
2024-01-26,510500,20.198338493142852
2024-01-29,510500,20.360678631174643
2024-01-30,510500,19.721369354186177
2024-01-31,510500,19.883693860968112
2024-02-01,510500,20.046050635437712
2024-02-02,510500,20.208439682425265
2024-02-05,510500,20.37086100676171
2024-02-06,510500,19.731232011197427
2024-02-07,510500,19.89363769646683
2024-02-08,510500,20.05607566556096
2024-02-09,510500,20.218545923312536
2024-02-12,510500,20.381048474554905
2024-02-13,510500,19.741099600523548
2024-02-14,510500,19.903586504877772
2024-02-15,510500,20.066105709201874
2024-02-16,510500,20.228657218330977
2024-02-19,510500,20.391241037100848
2024-02-20,510500,19.750972124631183
2024-02-21,510500,19.913540288687905
2024-02-22,510500,20.076140768867713
2024-02-23,510500,20.238773570008156
2024-02-26,510500,20.40143869694742
2024-02-27,510500,19.760849585988232
2024-02-28,510500,19.923499050385423
2024-02-29,510500,20.086180847067
2024-03-01,510500,20.24889498087292
2024-03-04,510500,20.41164145664379
2024-03-05,510500,19.7707319870638
2024-03-06,510500,19.933462792459764
2024-03-07,510500,20.096225946309488
2024-03-08,510500,20.259021453455354
2024-03-11,510500,20.421849318740385
2024-03-12,510500,19.78061933032825
2024-03-13,510500,19.943431517401617
2024-03-14,510500,20.106276069106208
2024-03-15,510500,20.269152990286823
2024-03-18,510500,20.432062285788916
2024-03-19,510500,19.790511618253163
2024-03-20,510500,19.953405227702913
2024-03-21,510500,20.11633121796944
2024-03-22,510500,20.279289593899964
2024-03-25,510500,20.442280360342366
2024-03-26,510500,19.800408853311364
2024-03-27,510500,19.96338392585683
2024-03-28,510500,20.126391395412718
2024-03-29,510500,20.289431266828675
2024-04-01,510500,20.452503544955004
2024-04-02,510500,19.810311037976916
2024-04-03,510500,19.973367614357795
2024-04-04,510500,20.136456603950837
2024-04-05,510500,20.299578011608123
2024-04-08,510500,20.46273184218237
2024-04-09,510500,19.82021817472512
2024-04-10,510500,19.983356295701476
2024-04-11,510500,20.146526846099846
2024-04-12,510500,20.30972983077473
2024-04-15,510500,20.472965254581283
2024-04-16,510500,19.830130266032512
2024-04-17,510500,19.993349972384802
2024-04-18,510500,20.156602124377056
2024-04-19,510500,20.31988672686621
2024-04-22,510500,20.48320378470984
2024-04-23,510500,19.840047314376864
2024-04-24,510500,20.00334864690593
2024-04-25,510500,20.16668244130103
2024-04-26,510500,20.330048702421525
2024-04-29,510500,20.493447435127415
2024-04-30,510500,19.849969322237193
2024-05-01,510500,20.013352321764295
2024-05-02,510500,20.1767677993916
2024-05-03,510500,20.340215759980914
2024-05-06,510500,20.503696208394665
2024-05-07,510500,19.859896292093755
2024-05-08,510500,20.02336099946055
2024-05-09,510500,20.186858201169855
2024-05-10,510500,20.350387902085888
2024-05-13,510500,20.513950107073526
2024-05-14,510500,19.869828226428037
2024-05-15,510500,20.03337468249662
2024-05-16,510500,20.196953649158136
2024-05-17,510500,20.360565131279234
2024-05-20,510500,20.524209133727222
2024-05-21,510500,19.87976512772278
2024-05-22,510500,20.04339337337568
2024-05-23,510500,20.207054145880054
2024-05-24,510500,20.370747450105
2024-05-27,510500,20.534473290920246
2024-05-28,510500,19.889706998461957
2024-05-29,510500,20.053417074602145
2024-05-30,510500,20.217159693860488
2024-05-31,510500,20.38093486110851
2024-06-03,510500,20.54474258121839
2024-06-04,510500,19.899653841130792
2024-06-05,510500,20.06344578868169
2024-06-06,510500,20.227270295625566
2024-06-07,510500,20.39112736683637
2024-06-10,510500,20.55501700718871
2024-06-11,510500,19.909605658215746
2024-06-12,510500,20.073479518121253
2024-06-13,510500,20.237385953702688
2024-06-14,510500,20.40132496983644
2024-06-17,510500,20.565296571399564
2024-06-18,510500,19.919562452204524
2024-06-19,510500,20.08351826542901
2024-06-20,510500,20.247506670620517
2024-06-21,510500,20.41152767265788
2024-06-24,510500,20.575581276420582
2024-06-25,510500,19.92952422558608
2024-06-26,510500,20.093562033114395
2024-06-27,510500,20.25763244890898
2024-06-28,510500,20.4217354778511
2024-07-01,510500,20.585871124822685
2024-07-02,510500,19.939490980850593
2024-07-03,510500,20.103610823688097
2024-07-04,510500,20.26776329109926
2024-07-05,510500,20.431948387967797
2024-07-08,510500,20.596166119178076
2024-07-09,510500,19.94946272048952
2024-07-10,510500,20.113664639662073
2024-07-11,510500,20.277899199723826
2024-07-12,510500,20.442166405560947
2024-07-15,510500,20.606466262060245
2024-07-16,510500,19.95943944699554
2024-07-17,510500,20.123723483549508
2024-07-18,510500,20.288040177316393
2024-07-19,510500,20.452389533184796
2024-07-22,510500,20.61677155604397
2024-07-23,510500,19.969421162862584
2024-07-24,510500,20.13378735786488
2024-07-25,510500,20.29818622641196
2024-07-26,510500,20.46261777339488
2024-07-29,510500,20.627082003705333
2024-07-30,510500,19.97940787058584
2024-07-31,510500,20.143856265123894
2024-08-01,510500,20.30833734954678
2024-08-02,510500,20.47285112874799
2024-08-05,510500,20.63739760762166
2024-08-06,510500,19.989399572661718
2024-08-07,510500,20.153930207843526
2024-08-08,510500,20.318493549258378
2024-08-09,510500,20.48308960180221
2024-08-12,510500,20.647718370371614
2024-08-13,510500,19.999396271587905
2024-08-14,510500,20.164009188542014
2024-08-15,510500,20.32865482808555
2024-08-16,510500,20.493333195116904
2024-08-19,510500,20.65804429453512
2024-08-20,510500,20.009397969863326
2024-08-21,510500,20.17409320973885
2024-08-22,510500,20.338821188568367
2024-08-23,510500,20.50358191125272
2024-08-26,510500,20.6683753826934
2024-08-27,510500,20.019404669988155
2024-08-28,510500,20.18418227395479
2024-08-29,510500,20.34899263324817
2024-08-30,510500,20.513835752771588
2024-09-02,510500,20.678711637428982
2024-09-03,510500,20.029416374463818
2024-09-04,510500,20.19427638371184
2024-09-05,510500,20.359169164667556
2024-09-06,510500,20.524094722236693
2024-09-09,510500,20.689053061325655
2024-09-10,510500,20.03943308579299
2024-09-11,510500,20.20437554153329
2024-09-12,510500,20.369350785370408
2024-09-13,510500,20.534358822212536
2024-09-16,510500,20.699399656968527
2024-09-17,510500,20.0494548064796
2024-09-18,510500,20.214479749943663
2024-09-19,510500,20.37953749790187
2024-09-20,510500,20.544628055264877
2024-09-23,510500,20.709751426943978
2024-09-24,510500,20.059481539028823
2024-09-25,510500,20.224589011468765
2024-09-26,510500,20.38972930480838
2024-09-27,510500,20.554902423960772
2024-09-30,510500,20.720108373839704
2024-10-01,510500,20.069513285947103
2024-10-02,510500,20.23470332863566
2024-10-03,510500,20.399926208637623
2024-10-04,510500,20.565181930868555
2024-10-07,510500,20.730470500244667
2024-10-08,510500,20.079550049742107
2024-10-09,510500,20.244822703972666
2024-10-10,510500,20.41012821193857
2024-10-11,510500,20.575466578557844
2024-10-14,510500,20.740837808749156
2024-10-15,510500,20.089591832922785
2024-10-16,510500,20.254947140009378
2024-10-17,510500,20.420335317261472
2024-10-18,510500,20.585756369599544
2024-10-21,510500,20.75121030194473
2024-10-22,510500,20.099638637999334
2024-10-23,510500,20.265076639276657
2024-10-24,510500,20.430547527157845
2024-10-25,510500,20.596051306565844
2024-10-28,510500,20.76158798242425
2024-10-29,510500,20.1096904674832
2024-10-30,510500,20.27521120430662
2024-10-31,510500,20.440764844180492
2024-11-01,510500,20.606351392030227
2024-11-04,510500,20.771970852781887
2024-11-05,510500,20.119747323887093
2024-11-06,510500,20.285350837632652
2024-11-07,510500,20.45098727088348
2024-11-08,510500,20.61665662856745
2024-11-11,510500,20.78235891561309
2024-11-12,510500,20.12980920972498
2024-11-13,510500,20.295495541789414
2024-11-14,510500,20.46121480982217
2024-11-15,510500,20.62696701875358
2024-11-18,510500,20.792752173514625
2024-11-19,510500,20.139876127512068
2024-11-20,510500,20.305645319312827
2024-11-21,510500,20.471447463553183
2024-11-22,510500,20.637282565165936
2024-11-25,510500,20.803150629084538
2024-11-26,510500,20.149948079764847
2024-11-27,510500,20.315800172740083
2024-11-28,510500,20.481685234634433
2024-11-29,510500,20.647603270383158
2024-12-02,510500,20.813554284922184
2024-12-03,510500,20.160025069001048
2024-12-04,510500,20.325960104609635
2024-12-05,510500,20.491928125625098
2024-12-06,510500,20.657929136985164
2024-12-09,510500,20.82396314362822
2024-12-10,510500,20.170107097739663
2024-12-11,510500,20.336125117461222
2024-12-12,510500,20.502176139085652
2024-12-13,510500,20.668260167553157
2024-12-16,510500,20.834377207804593
2024-12-17,510500,20.180194168500954
2024-12-18,510500,20.346295213835834
2024-12-19,510500,20.51242927757784
2024-12-20,510500,20.67859636466964
2024-12-23,510500,20.84479648005457
2024-12-24,510500,20.19028628380643
2024-12-25,510500,20.356470396275743
2024-12-26,510500,20.522687543664688
2024-12-27,510500,20.688937730918404
2024-12-30,510500,20.8552209629827
2024-12-31,510500,20.200383446178872
2025-01-01,510500,20.366650667324496
2025-01-02,510500,20.53295093991051
2025-01-03,510500,20.699284268884536
2025-01-06,510500,20.86565065919485
2025-01-07,510500,20.210485658142318
2025-01-08,510500,20.376836029526896
2025-01-09,510500,20.543219468880896
2025-01-10,510500,20.709635981154403
2025-01-13,510500,20.876085571298177
2025-01-14,510500,20.220592922222068
2025-01-15,510500,20.38702648542904
2025-01-16,510500,20.553493133142723
2025-01-17,510500,20.719992870315686
2025-01-20,510500,20.88652570190115
2025-01-21,510500,20.230705240944683
2025-01-22,510500,20.39722203757828
2025-01-23,510500,20.56377193526415
2025-01-24,510500,20.730354938957337
2025-01-27,510500,20.896971053613544
2025-01-28,510500,20.240822616837992
2025-01-29,510500,20.40742268852325
2025-01-30,510500,20.574055877814622
2025-01-31,510500,20.740722189669622
2025-02-03,510500,20.907421629046436
2025-02-04,510500,20.250945052431092
2025-02-05,510500,20.417628440813868
2025-02-06,510500,20.584344963364867
2025-02-07,510500,20.751094625044093
2025-02-10,510500,20.917877430812208
2025-02-11,510500,20.261072550254333
2025-02-12,510500,20.427839297001306
2025-02-13,510500,20.594639194486902
2025-02-14,510500,20.761472247673602
2025-02-17,510500,20.928338461524547
2025-02-18,510500,20.271205112839336
2025-02-19,510500,20.438055259638023
2025-02-20,510500,20.60493857375402
2025-02-21,510500,20.771855060152284
2025-02-24,510500,20.938804723798444
2025-02-25,510500,20.281342742718987
2025-02-26,510500,20.448276331277757
2025-02-27,510500,20.61524310374081
2025-02-28,510500,20.782243065075594
2025-03-03,510500,20.949276220250212
2025-03-04,510500,20.291485442427444
2025-03-05,510500,20.458502514475523
2025-03-06,510500,20.625552787023153
2025-03-07,510500,20.79263626504027
2025-03-10,510500,20.959752953497464
2025-03-11,510500,20.30163321450012
2025-03-12,510500,20.4687338117876
2025-03-13,510500,20.635867626178207
2025-03-14,510500,20.80303466264435
2025-03-17,510500,20.97023492615911
2025-03-18,510500,20.311786061473722
2025-03-19,510500,20.478970225771576
2025-03-20,510500,20.646187623784428
2025-03-21,510500,20.81343826048718
2025-03-24,510500,20.9807221408554
2024-01-02,159915,19.676064
2024-01-03,159915,19.832064793600004
2024-01-04,159915,19.988002399840003
2024-01-05,159915,20.143876837754917
2024-01-08,159915,20.29968812637457
2024-01-09,159915,19.656395804851677
2024-01-10,159915,19.812240660045916
2024-01-11,159915,19.968022391042243
2024-01-12,159915,20.12374101685655
2024-01-15,159915,20.27939655649963
2024-01-16,159915,19.636747270032792
2024-01-17,159915,19.79243634269731
2024-01-18,159915,19.948062354262877
2024-01-19,159915,20.10362532372636
2024-01-22,159915,20.259125270079565
2024-01-23,159915,19.617118375890886
2024-01-24,159915,19.772651821745917
2024-01-25,159915,19.928122269537873
2024-01-26,159915,20.08352973824464
2024-01-29,159915,20.23887424683903
2024-01-30,159915,19.597509102793136
2024-01-31,159915,19.752887077403248
2024-02-01,159915,19.908202116923153
2024-02-02,159915,20.063454240311767
2024-02-05,159915,20.21864346652294
2024-02-06,159915,19.577919431126343
2024-02-07,159915,19.733142089900607
2024-02-08,159915,19.888301876494584
2024-02-09,159915,20.04339880984824
2024-02-12,159915,20.19843290889648
2024-02-13,159915,19.558349341296914
2024-02-14,159915,19.71341683948905
2024-02-15,159915,19.868421528347934
2024-02-16,159915,20.023363426794603
2024-02-19,159915,20.178242553745033
2024-02-20,159915,19.538798813730843
2024-02-21,159915,19.693711306439383
2024-02-22,159915,19.84856105259889
2024-02-23,159915,20.003348071111475
2024-02-26,159915,20.158072380874216
2024-02-27,159915,19.519267828873694
2024-02-28,159915,19.67402547104213
2024-02-29,159915,19.828720429382987
2024-03-01,159915,19.98335272277949
2024-03-04,159915,20.137922370109813
2024-03-05,159915,19.499756367190567
2024-03-06,159915,19.654359313607515
2024-03-07,159915,19.80889963885564
2024-03-08,159915,19.963377361799292
2024-03-11,159915,20.11779250129778
2024-03-12,159915,19.480264409166104
2024-03-13,159915,19.634712814465445
2024-03-14,159915,19.78909866119209
2024-03-15,159915,19.94342196819153
2024-03-18,159915,20.097682754304223
2024-03-19,159915,19.46079193530444
2024-03-20,159915,19.615085953965487
2024-03-21,159915,19.769317476587393
2024-03-22,159915,19.923486521996814
2024-03-25,159915,20.07759310901537
2024-03-26,159915,19.441338926129205
2024-03-27,159915,19.595478712476858
2024-03-28,159915,19.749556065256414
2024-03-29,159915,19.903571003275708
2024-04-01,159915,20.057523545337556
2024-04-02,159915,19.421905362183495
2024-04-03,159915,19.575891070388387
2024-04-04,159915,19.72981440743378
2024-04-05,159915,19.883675392108714
2024-04-08,159915,20.0374740431972
2024-04-09,159915,19.402491224029866
2024-04-10,159915,19.556323008108517
2024-04-11,159915,19.710092483373888
2024-04-12,159915,19.863799668596233
2024-04-15,159915,20.01744458254079
2024-04-16,159915,19.38309649225029
2024-04-17,159915,19.536774506065267
2024-04-18,159915,19.690390273350864
2024-04-19,159915,19.843943812858566
2024-04-22,159915,19.99743514333485
2024-04-23,159915,19.363721147446146
2024-04-24,159915,19.517245544706224
2024-04-25,159915,19.670707757658555
2024-04-26,159915,19.82410780503588
2024-04-29,159915,19.977445705565945
2024-04-30,159915,19.34436517023822
2024-05-01,159915,19.497736104498518
2024-05-02,159915,19.651044916610502
2024-05-03,159915,19.8042916252882
2024-05-06,159915,19.957476249240628
2024-05-07,159915,19.32502854126666
2024-05-08,159915,19.4782461659288
2024-05-09,159915,19.631401730539935
2024-05-10,159915,19.784495253795377
2024-05-13,159915,19.937526754385452
2024-05-14,159915,19.305711241190963
2024-05-15,159915,19.458775709503236
2024-05-16,159915,19.61177817979973
2024-05-17,159915,19.76471867075708
2024-05-20,159915,19.917597201046924
2024-05-21,159915,19.286413250689968
2024-05-22,159915,19.43932471574747
2024-05-23,159915,19.592174244762422
2024-05-24,159915,19.744961856392777
2024-05-27,159915,19.897687569291513
2024-05-28,159915,19.267134550461822
2024-05-29,159915,19.419893165206624
2024-05-30,159915,19.572589905820145
2024-05-31,159915,19.725224790941695
2024-06-03,159915,19.8777978392056
2024-06-04,159915,19.24787512122397
2024-06-05,159915,19.40048103844525
2024-06-06,159915,19.55302514338464
2024-06-07,159915,19.705507454662815
2024-06-10,159915,19.85792799089547
2024-06-11,159915,19.228634943713125
2024-06-12,159915,19.381088316047347
2024-06-13,159915,19.533479937887233
2024-06-14,159915,19.685809827834852
2024-06-17,159915,19.838078004487297
2024-06-18,159915,19.209413998685257
2024-06-19,159915,19.361714978616295
2024-06-20,159915,19.513954269778804
2024-06-21,159915,19.666131890756247
2024-06-24,159915,19.818247860127126
2024-06-25,159915,19.190212266915573
2024-06-26,159915,19.342361006774887
2024-06-27,159915,19.49444811952977
2024-06-28,159915,19.646473623745113
2024-07-01,159915,19.798437537980845
2024-07-02,159915,19.1710297291985
2024-07-03,159915,19.323026381165285
2024-07-04,159915,19.47496146763009
2024-07-05,159915,19.62683500713926
2024-07-08,159915,19.778647018234164
2024-07-09,159915,19.15186636634767
2024-07-10,159915,19.303711082448984
